"locality","month","year","variable","value"
"Wanang",10,1971,"tmin",20.3
"Wanang",10,1971,"tmax",29.8
"Wanang",10,1971,"tavg",25.05
"Wanang",10,1971,"ppt",274.2
"Wanang",11,1971,"tmin",20.6
"Wanang",11,1971,"tmax",30
"Wanang",11,1971,"tavg",25.3
"Wanang",11,1971,"ppt",276.3
"Wanang",12,1971,"tmin",20.8
"Wanang",12,1971,"tmax",28.9
"Wanang",12,1971,"tavg",24.85
"Wanang",12,1971,"ppt",462.4
"Yapsiei",1,1971,"tmin",21.4
"Yapsiei",1,1971,"tmax",30.1
"Yapsiei",1,1971,"tavg",25.75
"Yapsiei",1,1971,"ppt",329.4
"Yapsiei",2,1971,"tmin",21.1
"Yapsiei",2,1971,"tmax",29.9
"Yapsiei",2,1971,"tavg",25.5
"Yapsiei",2,1971,"ppt",312.8
"Yapsiei",3,1971,"tmin",21.1
"Yapsiei",3,1971,"tmax",29.9
"Yapsiei",3,1971,"tavg",25.5
"Yapsiei",3,1971,"ppt",315.5
"Yapsiei",4,1971,"tmin",21.2
"Yapsiei",4,1971,"tmax",29.7
"Yapsiei",4,1971,"tavg",25.45
"Yapsiei",4,1971,"ppt",283.3
"Yapsiei",5,1971,"tmin",21.2
"Yapsiei",5,1971,"tmax",29.1
"Yapsiei",5,1971,"tavg",25.15
"Yapsiei",5,1971,"ppt",235.3
"Yapsiei",6,1971,"tmin",20.9
"Yapsiei",6,1971,"tmax",28.8
"Yapsiei",6,1971,"tavg",24.85
"Yapsiei",6,1971,"ppt",361.6
"Yapsiei",7,1971,"tmin",20.6
"Yapsiei",7,1971,"tmax",28.4
"Yapsiei",7,1971,"tavg",24.5
"Yapsiei",7,1971,"ppt",203.6
"Yapsiei",8,1971,"tmin",20.5
"Yapsiei",8,1971,"tmax",29.1
"Yapsiei",8,1971,"tavg",24.8
"Yapsiei",8,1971,"ppt",212.8
"Yapsiei",9,1971,"tmin",21
"Yapsiei",9,1971,"tmax",29.6
"Yapsiei",9,1971,"tavg",25.3
"Yapsiei",9,1971,"ppt",249.4
"Yapsiei",10,1971,"tmin",21.1
"Yapsiei",10,1971,"tmax",29.5
"Yapsiei",10,1971,"tavg",25.3
"Yapsiei",10,1971,"ppt",371.3
"Yapsiei",11,1971,"tmin",21
"Yapsiei",11,1971,"tmax",30.3
"Yapsiei",11,1971,"tavg",25.65
"Yapsiei",11,1971,"ppt",349.9
"Yapsiei",12,1971,"tmin",21.1
"Yapsiei",12,1971,"tmax",29.8
"Yapsiei",12,1971,"tavg",25.45
"Yapsiei",12,1971,"ppt",268.8
"Elem",1,1972,"tmin",19.8
"Elem",1,1972,"tmax",30.3
"Elem",1,1972,"tavg",25.05
"Elem",1,1972,"ppt",407.7
"Elem",2,1972,"tmin",19.9
"Elem",2,1972,"tmax",30.6
"Elem",2,1972,"tavg",25.25
"Elem",2,1972,"ppt",308.1
"Elem",3,1972,"tmin",19.8
"Elem",3,1972,"tmax",30.4
"Elem",3,1972,"tavg",25.1
"Elem",3,1972,"ppt",338.4
"Elem",4,1972,"tmin",19.9
"Elem",4,1972,"tmax",30.4
"Elem",4,1972,"tavg",25.15
"Elem",4,1972,"ppt",332.2
"Elem",5,1972,"tmin",20.2
"Elem",5,1972,"tmax",30.3
"Elem",5,1972,"tavg",25.25
"Elem",5,1972,"ppt",296.3
"Elem",6,1972,"tmin",19.8
"Elem",6,1972,"tmax",30.7
"Elem",6,1972,"tavg",25.25
"Elem",6,1972,"ppt",160.8
"Elem",7,1972,"tmin",19.9
"Elem",7,1972,"tmax",30.2
"Elem",7,1972,"tavg",25.05
"Elem",7,1972,"ppt",172.7
"Elem",8,1972,"tmin",20.1
"Elem",8,1972,"tmax",30.3
"Elem",8,1972,"tavg",25.2
"Elem",8,1972,"ppt",176.7
"Elem",9,1972,"tmin",20.6
"Elem",9,1972,"tmax",30
"Elem",9,1972,"tavg",25.3
"Elem",9,1972,"ppt",265.1
"Elem",10,1972,"tmin",20.3
"Elem",10,1972,"tmax",30.6
"Elem",10,1972,"tavg",25.45
"Elem",10,1972,"ppt",220.7
"Elem",11,1972,"tmin",20.3
"Elem",11,1972,"tmax",30.8
"Elem",11,1972,"tavg",25.55
"Elem",11,1972,"ppt",298.2
"Elem",12,1972,"tmin",20.5
"Elem",12,1972,"tmax",30.1
"Elem",12,1972,"tavg",25.3
"Elem",12,1972,"ppt",497.7
"Morox",1,1972,"tmin",21.5
"Morox",1,1972,"tmax",30.8
"Morox",1,1972,"tavg",26.15
"Morox",1,1972,"ppt",256.4
"Morox",2,1972,"tmin",21.5
"Morox",2,1972,"tmax",31.3
"Morox",2,1972,"tavg",26.4
"Morox",2,1972,"ppt",148.7
"Morox",3,1972,"tmin",21.3
"Morox",3,1972,"tmax",30.9
"Morox",3,1972,"tavg",26.1
"Morox",3,1972,"ppt",220.7
"Morox",4,1972,"tmin",21.3
"Morox",4,1972,"tmax",31.3
"Morox",4,1972,"tavg",26.3
"Morox",4,1972,"ppt",219
"Morox",5,1972,"tmin",21.4
"Morox",5,1972,"tmax",31.6
"Morox",5,1972,"tavg",26.5
"Morox",5,1972,"ppt",159.8
"Morox",6,1972,"tmin",21.4
"Morox",6,1972,"tmax",31.9
"Morox",6,1972,"tavg",26.65
"Morox",6,1972,"ppt",54.6
"Morox",7,1972,"tmin",21
"Morox",7,1972,"tmax",31.9
"Morox",7,1972,"tavg",26.45
"Morox",7,1972,"ppt",57.3
"Morox",8,1972,"tmin",20.9
"Morox",8,1972,"tmax",32.2
"Morox",8,1972,"tavg",26.55
"Morox",8,1972,"ppt",57.5
"Morox",9,1972,"tmin",21.2
"Morox",9,1972,"tmax",31.8
"Morox",9,1972,"tavg",26.5
"Morox",9,1972,"ppt",97.9
"Morox",10,1972,"tmin",21.8
"Morox",10,1972,"tmax",31.9
"Morox",10,1972,"tavg",26.85
"Morox",10,1972,"ppt",99.1
"Morox",11,1972,"tmin",21.9
"Morox",11,1972,"tmax",31.7
"Morox",11,1972,"tavg",26.8
"Morox",11,1972,"ppt",178.6
"Morox",12,1972,"tmin",22
"Morox",12,1972,"tmax",31
"Morox",12,1972,"tavg",26.5
"Morox",12,1972,"ppt",279.5
"Niksek",1,1972,"tmin",20.3
"Niksek",1,1972,"tmax",30.3
"Niksek",1,1972,"tavg",25.3
"Niksek",1,1972,"ppt",271.6
"Niksek",2,1972,"tmin",20.6
"Niksek",2,1972,"tmax",30.4
"Niksek",2,1972,"tavg",25.5
"Niksek",2,1972,"ppt",250.3
"Niksek",3,1972,"tmin",20.5
"Niksek",3,1972,"tmax",30.8
"Niksek",3,1972,"tavg",25.65
"Niksek",3,1972,"ppt",345.7
"Niksek",4,1972,"tmin",20.7
"Niksek",4,1972,"tmax",30.9
"Niksek",4,1972,"tavg",25.8
"Niksek",4,1972,"ppt",274.5
"Niksek",5,1972,"tmin",20.9
"Niksek",5,1972,"tmax",30.6
"Niksek",5,1972,"tavg",25.75
"Niksek",5,1972,"ppt",356
"Niksek",6,1972,"tmin",21
"Niksek",6,1972,"tmax",30.6
"Niksek",6,1972,"tavg",25.8
"Niksek",6,1972,"ppt",205.3
"Niksek",7,1972,"tmin",20.8
"Niksek",7,1972,"tmax",30.1
"Niksek",7,1972,"tavg",25.45
"Niksek",7,1972,"ppt",237.4
"Niksek",8,1972,"tmin",20.5
"Niksek",8,1972,"tmax",30.4
"Niksek",8,1972,"tavg",25.45
"Niksek",8,1972,"ppt",330.2
"Niksek",9,1972,"tmin",20.9
"Niksek",9,1972,"tmax",30.5
"Niksek",9,1972,"tavg",25.7
"Niksek",9,1972,"ppt",262.6
"Niksek",10,1972,"tmin",20.8
"Niksek",10,1972,"tmax",30.6
"Niksek",10,1972,"tavg",25.7
"Niksek",10,1972,"ppt",297.5
"Niksek",11,1972,"tmin",21.2
"Niksek",11,1972,"tmax",31.1
"Niksek",11,1972,"tavg",26.15
"Niksek",11,1972,"ppt",295.1
"Niksek",12,1972,"tmin",21.2
"Niksek",12,1972,"tmax",30.1
"Niksek",12,1972,"tavg",25.65
"Niksek",12,1972,"ppt",490.5
"Ohu",1,1972,"tmin",21.5
"Ohu",1,1972,"tmax",29.4
"Ohu",1,1972,"tavg",25.45
"Ohu",1,1972,"ppt",321.5
"Ohu",2,1972,"tmin",21.6
"Ohu",2,1972,"tmax",29.6
"Ohu",2,1972,"tavg",25.6
"Ohu",2,1972,"ppt",234
"Ohu",3,1972,"tmin",21.7
"Ohu",3,1972,"tmax",29.5
"Ohu",3,1972,"tavg",25.6
"Ohu",3,1972,"ppt",434.1
"Ohu",4,1972,"tmin",21.4
"Ohu",4,1972,"tmax",29.4
"Ohu",4,1972,"tavg",25.4
"Ohu",4,1972,"ppt",294.8
"Ohu",5,1972,"tmin",21.3
"Ohu",5,1972,"tmax",28.9
"Ohu",5,1972,"tavg",25.1
"Ohu",5,1972,"ppt",266.4
"Ohu",6,1972,"tmin",21.1
"Ohu",6,1972,"tmax",29
"Ohu",6,1972,"tavg",25.05
"Ohu",6,1972,"ppt",141
"Ohu",7,1972,"tmin",20.7
"Ohu",7,1972,"tmax",28.4
"Ohu",7,1972,"tavg",24.55
"Ohu",7,1972,"ppt",100.6
"Ohu",8,1972,"tmin",20.7
"Ohu",8,1972,"tmax",28.5
"Ohu",8,1972,"tavg",24.6
"Ohu",8,1972,"ppt",95.1
"Ohu",9,1972,"tmin",21.1
"Ohu",9,1972,"tmax",28.8
"Ohu",9,1972,"tavg",24.95
"Ohu",9,1972,"ppt",131.2
"Ohu",10,1972,"tmin",21.3
"Ohu",10,1972,"tmax",29.6
"Ohu",10,1972,"tavg",25.45
"Ohu",10,1972,"ppt",239.7
"Ohu",11,1972,"tmin",21.6
"Ohu",11,1972,"tmax",30.1
"Ohu",11,1972,"tavg",25.85
"Ohu",11,1972,"ppt",174.4
"Ohu",12,1972,"tmin",21.8
"Ohu",12,1972,"tmax",29.2
"Ohu",12,1972,"tavg",25.5
"Ohu",12,1972,"ppt",353.5
"Utai",1,1972,"tmin",21.4
"Utai",1,1972,"tmax",28.4
"Utai",1,1972,"tavg",24.9
"Utai",1,1972,"ppt",222.9
"Utai",2,1972,"tmin",21.4
"Utai",2,1972,"tmax",28.8
"Utai",2,1972,"tavg",25.1
"Utai",2,1972,"ppt",235.5
"Utai",3,1972,"tmin",21.4
"Utai",3,1972,"tmax",29
"Utai",3,1972,"tavg",25.2
"Utai",3,1972,"ppt",288.7
"Utai",4,1972,"tmin",21.4
"Utai",4,1972,"tmax",29.1
"Utai",4,1972,"tavg",25.25
"Utai",4,1972,"ppt",154.7
"Utai",5,1972,"tmin",21.7
"Utai",5,1972,"tmax",29.2
"Utai",5,1972,"tavg",25.45
"Utai",5,1972,"ppt",140.1
"Utai",6,1972,"tmin",21.2
"Utai",6,1972,"tmax",28.8
"Utai",6,1972,"tavg",25
"Utai",6,1972,"ppt",109
"Utai",7,1972,"tmin",21.2
"Utai",7,1972,"tmax",28.9
"Utai",7,1972,"tavg",25.05
"Utai",7,1972,"ppt",92.2
"Utai",8,1972,"tmin",21
"Utai",8,1972,"tmax",28.7
"Utai",8,1972,"tavg",24.85
"Utai",8,1972,"ppt",128.4
"Utai",9,1972,"tmin",21.5
"Utai",9,1972,"tmax",28.6
"Utai",9,1972,"tavg",25.05
"Utai",9,1972,"ppt",165.5
"Utai",10,1972,"tmin",21.4
"Utai",10,1972,"tmax",29.2
"Utai",10,1972,"tavg",25.3
"Utai",10,1972,"ppt",149.4
"Utai",11,1972,"tmin",21.6
"Utai",11,1972,"tmax",29.3
"Utai",11,1972,"tavg",25.45
"Utai",11,1972,"ppt",183.3
"Utai",12,1972,"tmin",21.6
"Utai",12,1972,"tmax",28.8
"Utai",12,1972,"tavg",25.2
"Utai",12,1972,"ppt",267.9
"Wamangu",1,1972,"tmin",21.5
"Wamangu",1,1972,"tmax",30.6
"Wamangu",1,1972,"tavg",26.05
"Wamangu",1,1972,"ppt",194.9
"Wamangu",2,1972,"tmin",21.4
"Wamangu",2,1972,"tmax",30.8
"Wamangu",2,1972,"tavg",26.1
"Wamangu",2,1972,"ppt",112.8
"Wamangu",3,1972,"tmin",21.3
"Wamangu",3,1972,"tmax",30.7
"Wamangu",3,1972,"tavg",26
"Wamangu",3,1972,"ppt",178.1
"Wamangu",4,1972,"tmin",21.3
"Wamangu",4,1972,"tmax",31.1
"Wamangu",4,1972,"tavg",26.2
"Wamangu",4,1972,"ppt",190.9
"Wamangu",5,1972,"tmin",21.5
"Wamangu",5,1972,"tmax",31.3
"Wamangu",5,1972,"tavg",26.4
"Wamangu",5,1972,"ppt",147.6
"Wamangu",6,1972,"tmin",21.2
"Wamangu",6,1972,"tmax",31.4
"Wamangu",6,1972,"tavg",26.3
"Wamangu",6,1972,"ppt",76.6
"Wamangu",7,1972,"tmin",20.9
"Wamangu",7,1972,"tmax",31.6
"Wamangu",7,1972,"tavg",26.25
"Wamangu",7,1972,"ppt",57.3
"Wamangu",8,1972,"tmin",20.6
"Wamangu",8,1972,"tmax",31.8
"Wamangu",8,1972,"tavg",26.2
"Wamangu",8,1972,"ppt",74.7
"Wamangu",9,1972,"tmin",21.2
"Wamangu",9,1972,"tmax",31.4
"Wamangu",9,1972,"tavg",26.3
"Wamangu",9,1972,"ppt",101
"Wamangu",10,1972,"tmin",21.4
"Wamangu",10,1972,"tmax",31.3
"Wamangu",10,1972,"tavg",26.35
"Wamangu",10,1972,"ppt",119.7
"Wamangu",11,1972,"tmin",21.5
"Wamangu",11,1972,"tmax",31.2
"Wamangu",11,1972,"tavg",26.35
"Wamangu",11,1972,"ppt",169.9
"Wamangu",12,1972,"tmin",21.9
"Wamangu",12,1972,"tmax",30.6
"Wamangu",12,1972,"tavg",26.25
"Wamangu",12,1972,"ppt",233.9
"Wanang",1,1972,"tmin",20.5
"Wanang",1,1972,"tmax",28.7
"Wanang",1,1972,"tavg",24.6
"Wanang",1,1972,"ppt",358.2
"Wanang",2,1972,"tmin",20.4
"Wanang",2,1972,"tmax",30.4
"Wanang",2,1972,"tavg",25.4
"Wanang",2,1972,"ppt",319.6
"Wanang",3,1972,"tmin",20.7
"Wanang",3,1972,"tmax",29.8
"Wanang",3,1972,"tavg",25.25
"Wanang",3,1972,"ppt",417.6
"Wanang",4,1972,"tmin",20.7
"Wanang",4,1972,"tmax",29.4
"Wanang",4,1972,"tavg",25.05
"Wanang",4,1972,"ppt",289.5
"Wanang",5,1972,"tmin",20.7
"Wanang",5,1972,"tmax",28.6
"Wanang",5,1972,"tavg",24.65
"Wanang",5,1972,"ppt",342.6
"Wanang",6,1972,"tmin",20.2
"Wanang",6,1972,"tmax",30
"Wanang",6,1972,"tavg",25.1
"Wanang",6,1972,"ppt",98.7
"Wanang",7,1972,"tmin",20
"Wanang",7,1972,"tmax",29.1
"Wanang",7,1972,"tavg",24.55
"Wanang",7,1972,"ppt",109.9
"Wanang",8,1972,"tmin",20.2
"Wanang",8,1972,"tmax",29.8
"Wanang",8,1972,"tavg",25
"Wanang",8,1972,"ppt",121.2
"Wanang",9,1972,"tmin",20.8
"Wanang",9,1972,"tmax",29.1
"Wanang",9,1972,"tavg",24.95
"Wanang",9,1972,"ppt",215.9
"Wanang",10,1972,"tmin",20.3
"Wanang",10,1972,"tmax",29.8
"Wanang",10,1972,"tavg",25.05
"Wanang",10,1972,"ppt",159.2
"Wanang",11,1972,"tmin",20.7
"Wanang",11,1972,"tmax",30.9
"Wanang",11,1972,"tavg",25.8
"Wanang",11,1972,"ppt",204.2
"Wanang",12,1972,"tmin",21
"Wanang",12,1972,"tmax",29.2
"Wanang",12,1972,"tavg",25.1
"Wanang",12,1972,"ppt",407.9
"Yapsiei",1,1972,"tmin",21.1
"Yapsiei",1,1972,"tmax",29.7
"Yapsiei",1,1972,"tavg",25.4
"Yapsiei",1,1972,"ppt",364.2
"Yapsiei",2,1972,"tmin",21.3
"Yapsiei",2,1972,"tmax",29.6
"Yapsiei",2,1972,"tavg",25.45
"Yapsiei",2,1972,"ppt",409.2
"Yapsiei",3,1972,"tmin",21.1
"Yapsiei",3,1972,"tmax",30.1
"Yapsiei",3,1972,"tavg",25.6
"Yapsiei",3,1972,"ppt",309.1
"Yapsiei",4,1972,"tmin",21.1
"Yapsiei",4,1972,"tmax",29.9
"Yapsiei",4,1972,"tavg",25.5
"Yapsiei",4,1972,"ppt",279.8
"Yapsiei",5,1972,"tmin",21.4
"Yapsiei",5,1972,"tmax",29.8
"Yapsiei",5,1972,"tavg",25.6
"Yapsiei",5,1972,"ppt",269.4
"Yapsiei",6,1972,"tmin",21.1
"Yapsiei",6,1972,"tmax",29.6
"Yapsiei",6,1972,"tavg",25.35
"Yapsiei",6,1972,"ppt",212.7
"Yapsiei",7,1972,"tmin",21.2
"Yapsiei",7,1972,"tmax",29.2
"Yapsiei",7,1972,"tavg",25.2
"Yapsiei",7,1972,"ppt",366.8
"Yapsiei",8,1972,"tmin",21.1
"Yapsiei",8,1972,"tmax",29.2
"Yapsiei",8,1972,"tavg",25.15
"Yapsiei",8,1972,"ppt",301.7
"Yapsiei",9,1972,"tmin",21.4
"Yapsiei",9,1972,"tmax",29.7
"Yapsiei",9,1972,"tavg",25.55
"Yapsiei",9,1972,"ppt",235.8
"Yapsiei",10,1972,"tmin",21.3
"Yapsiei",10,1972,"tmax",30.2
"Yapsiei",10,1972,"tavg",25.75
"Yapsiei",10,1972,"ppt",239.6
"Yapsiei",11,1972,"tmin",21.4
"Yapsiei",11,1972,"tmax",30.3
"Yapsiei",11,1972,"tavg",25.85
"Yapsiei",11,1972,"ppt",276.7
"Yapsiei",12,1972,"tmin",21.6
"Yapsiei",12,1972,"tmax",29.6
"Yapsiei",12,1972,"tavg",25.6
"Yapsiei",12,1972,"ppt",329.8
"Elem",1,1973,"tmin",20.3
"Elem",1,1973,"tmax",30.2
"Elem",1,1973,"tavg",25.25
"Elem",1,1973,"ppt",462.2
"Elem",2,1973,"tmin",20.7
"Elem",2,1973,"tmax",30
"Elem",2,1973,"tavg",25.35
"Elem",2,1973,"ppt",519.9
"Elem",3,1973,"tmin",20.5
"Elem",3,1973,"tmax",29.9
"Elem",3,1973,"tavg",25.2
"Elem",3,1973,"ppt",432.3
"Elem",4,1973,"tmin",20
"Elem",4,1973,"tmax",30.5
"Elem",4,1973,"tavg",25.25
"Elem",4,1973,"ppt",267.3
"Elem",5,1973,"tmin",19.7
"Elem",5,1973,"tmax",30.8
"Elem",5,1973,"tavg",25.25
"Elem",5,1973,"ppt",148.8
"Elem",6,1973,"tmin",19.8
"Elem",6,1973,"tmax",30.7
"Elem",6,1973,"tavg",25.25
"Elem",6,1973,"ppt",119
"Elem",7,1973,"tmin",19.4
"Elem",7,1973,"tmax",30
"Elem",7,1973,"tavg",24.7
"Elem",7,1973,"ppt",117.8
"Elem",8,1973,"tmin",19.5
"Elem",8,1973,"tmax",31.4
"Elem",8,1973,"tavg",25.45
"Elem",8,1973,"ppt",106.8
"Elem",9,1973,"tmin",19.7
"Elem",9,1973,"tmax",31.1
"Elem",9,1973,"tavg",25.4
"Elem",9,1973,"ppt",139.9
"Elem",10,1973,"tmin",19.8
"Elem",10,1973,"tmax",31.2
"Elem",10,1973,"tavg",25.5
"Elem",10,1973,"ppt",202.8
"Elem",11,1973,"tmin",20.1
"Elem",11,1973,"tmax",30.3
"Elem",11,1973,"tavg",25.2
"Elem",11,1973,"ppt",369
"Elem",12,1973,"tmin",20
"Elem",12,1973,"tmax",30.2
"Elem",12,1973,"tavg",25.1
"Elem",12,1973,"ppt",324.5
"Morox",1,1973,"tmin",22
"Morox",1,1973,"tmax",30.9
"Morox",1,1973,"tavg",26.45
"Morox",1,1973,"ppt",267.9
"Morox",2,1973,"tmin",22.2
"Morox",2,1973,"tmax",30.9
"Morox",2,1973,"tavg",26.55
"Morox",2,1973,"ppt",233.1
"Morox",3,1973,"tmin",21.7
"Morox",3,1973,"tmax",30.6
"Morox",3,1973,"tavg",26.15
"Morox",3,1973,"ppt",280.7
"Morox",4,1973,"tmin",21.6
"Morox",4,1973,"tmax",31
"Morox",4,1973,"tavg",26.3
"Morox",4,1973,"ppt",207.7
"Morox",5,1973,"tmin",21.8
"Morox",5,1973,"tmax",31.6
"Morox",5,1973,"tavg",26.7
"Morox",5,1973,"ppt",121.3
"Morox",6,1973,"tmin",21.6
"Morox",6,1973,"tmax",31.5
"Morox",6,1973,"tavg",26.55
"Morox",6,1973,"ppt",77.9
"Morox",7,1973,"tmin",20.8
"Morox",7,1973,"tmax",31.3
"Morox",7,1973,"tavg",26.05
"Morox",7,1973,"ppt",74.7
"Morox",8,1973,"tmin",21.2
"Morox",8,1973,"tmax",32.1
"Morox",8,1973,"tavg",26.65
"Morox",8,1973,"ppt",58.4
"Morox",9,1973,"tmin",21.3
"Morox",9,1973,"tmax",31.8
"Morox",9,1973,"tavg",26.55
"Morox",9,1973,"ppt",85.4
"Morox",10,1973,"tmin",21.8
"Morox",10,1973,"tmax",31.8
"Morox",10,1973,"tavg",26.8
"Morox",10,1973,"ppt",106.6
"Morox",11,1973,"tmin",22
"Morox",11,1973,"tmax",31
"Morox",11,1973,"tavg",26.5
"Morox",11,1973,"ppt",290.2
"Morox",12,1973,"tmin",21.8
"Morox",12,1973,"tmax",31.3
"Morox",12,1973,"tavg",26.55
"Morox",12,1973,"ppt",226.2
"Niksek",1,1973,"tmin",21
"Niksek",1,1973,"tmax",29.9
"Niksek",1,1973,"tavg",25.45
"Niksek",1,1973,"ppt",408.7
"Niksek",2,1973,"tmin",21.3
"Niksek",2,1973,"tmax",30.2
"Niksek",2,1973,"tavg",25.75
"Niksek",2,1973,"ppt",370.4
"Niksek",3,1973,"tmin",21.2
"Niksek",3,1973,"tmax",30
"Niksek",3,1973,"tavg",25.6
"Niksek",3,1973,"ppt",415.1
"Niksek",4,1973,"tmin",21.3
"Niksek",4,1973,"tmax",30.4
"Niksek",4,1973,"tavg",25.85
"Niksek",4,1973,"ppt",226.6
"Niksek",5,1973,"tmin",21.1
"Niksek",5,1973,"tmax",30.6
"Niksek",5,1973,"tavg",25.85
"Niksek",5,1973,"ppt",164.7
"Niksek",6,1973,"tmin",21.1
"Niksek",6,1973,"tmax",30.5
"Niksek",6,1973,"tavg",25.8
"Niksek",6,1973,"ppt",136.7
"Niksek",7,1973,"tmin",20.8
"Niksek",7,1973,"tmax",29.5
"Niksek",7,1973,"tavg",25.15
"Niksek",7,1973,"ppt",180.7
"Niksek",8,1973,"tmin",20.7
"Niksek",8,1973,"tmax",31
"Niksek",8,1973,"tavg",25.85
"Niksek",8,1973,"ppt",155.3
"Niksek",9,1973,"tmin",20.9
"Niksek",9,1973,"tmax",30.7
"Niksek",9,1973,"tavg",25.8
"Niksek",9,1973,"ppt",161.9
"Niksek",10,1973,"tmin",21
"Niksek",10,1973,"tmax",30.7
"Niksek",10,1973,"tavg",25.85
"Niksek",10,1973,"ppt",249.3
"Niksek",11,1973,"tmin",21.2
"Niksek",11,1973,"tmax",30.7
"Niksek",11,1973,"tavg",25.95
"Niksek",11,1973,"ppt",364.4
"Niksek",12,1973,"tmin",20.7
"Niksek",12,1973,"tmax",30.3
"Niksek",12,1973,"tavg",25.5
"Niksek",12,1973,"ppt",336.8
"Ohu",1,1973,"tmin",21.8
"Ohu",1,1973,"tmax",29.4
"Ohu",1,1973,"tavg",25.6
"Ohu",1,1973,"ppt",487.8
"Ohu",2,1973,"tmin",22.1
"Ohu",2,1973,"tmax",29.5
"Ohu",2,1973,"tavg",25.8
"Ohu",2,1973,"ppt",421
"Ohu",3,1973,"tmin",22.1
"Ohu",3,1973,"tmax",29.2
"Ohu",3,1973,"tavg",25.65
"Ohu",3,1973,"ppt",417.4
"Ohu",4,1973,"tmin",21.7
"Ohu",4,1973,"tmax",29.3
"Ohu",4,1973,"tavg",25.5
"Ohu",4,1973,"ppt",286.5
"Ohu",5,1973,"tmin",21.6
"Ohu",5,1973,"tmax",29.5
"Ohu",5,1973,"tavg",25.55
"Ohu",5,1973,"ppt",101.7
"Ohu",6,1973,"tmin",21.4
"Ohu",6,1973,"tmax",29.4
"Ohu",6,1973,"tavg",25.4
"Ohu",6,1973,"ppt",85.7
"Ohu",7,1973,"tmin",21
"Ohu",7,1973,"tmax",29
"Ohu",7,1973,"tavg",25
"Ohu",7,1973,"ppt",45.2
"Ohu",8,1973,"tmin",21.3
"Ohu",8,1973,"tmax",29.8
"Ohu",8,1973,"tavg",25.55
"Ohu",8,1973,"ppt",39.6
"Ohu",9,1973,"tmin",21.5
"Ohu",9,1973,"tmax",30.1
"Ohu",9,1973,"tavg",25.8
"Ohu",9,1973,"ppt",106.7
"Ohu",10,1973,"tmin",21.5
"Ohu",10,1973,"tmax",30
"Ohu",10,1973,"tavg",25.75
"Ohu",10,1973,"ppt",89.4
"Ohu",11,1973,"tmin",21.5
"Ohu",11,1973,"tmax",29.8
"Ohu",11,1973,"tavg",25.65
"Ohu",11,1973,"ppt",454.6
"Ohu",12,1973,"tmin",21.6
"Ohu",12,1973,"tmax",29.6
"Ohu",12,1973,"tavg",25.6
"Ohu",12,1973,"ppt",292.3
"Utai",1,1973,"tmin",21.7
"Utai",1,1973,"tmax",27.9
"Utai",1,1973,"tavg",24.8
"Utai",1,1973,"ppt",319.7
"Utai",2,1973,"tmin",21.9
"Utai",2,1973,"tmax",29
"Utai",2,1973,"tavg",25.45
"Utai",2,1973,"ppt",225.3
"Utai",3,1973,"tmin",22
"Utai",3,1973,"tmax",28.5
"Utai",3,1973,"tavg",25.25
"Utai",3,1973,"ppt",353.2
"Utai",4,1973,"tmin",21.8
"Utai",4,1973,"tmax",29
"Utai",4,1973,"tavg",25.4
"Utai",4,1973,"ppt",271.6
"Utai",5,1973,"tmin",21.5
"Utai",5,1973,"tmax",29.1
"Utai",5,1973,"tavg",25.3
"Utai",5,1973,"ppt",163.8
"Utai",6,1973,"tmin",21.5
"Utai",6,1973,"tmax",29.1
"Utai",6,1973,"tavg",25.3
"Utai",6,1973,"ppt",95.4
"Utai",7,1973,"tmin",21.1
"Utai",7,1973,"tmax",28.1
"Utai",7,1973,"tavg",24.6
"Utai",7,1973,"ppt",109.3
"Utai",8,1973,"tmin",21.4
"Utai",8,1973,"tmax",29
"Utai",8,1973,"tavg",25.2
"Utai",8,1973,"ppt",102.7
"Utai",9,1973,"tmin",21.4
"Utai",9,1973,"tmax",29
"Utai",9,1973,"tavg",25.2
"Utai",9,1973,"ppt",118.8
"Utai",10,1973,"tmin",21.4
"Utai",10,1973,"tmax",29.6
"Utai",10,1973,"tavg",25.5
"Utai",10,1973,"ppt",142.9
"Utai",11,1973,"tmin",21.8
"Utai",11,1973,"tmax",29.5
"Utai",11,1973,"tavg",25.65
"Utai",11,1973,"ppt",312.7
"Utai",12,1973,"tmin",21.2
"Utai",12,1973,"tmax",29.3
"Utai",12,1973,"tavg",25.25
"Utai",12,1973,"ppt",275.4
"Wamangu",1,1973,"tmin",21.8
"Wamangu",1,1973,"tmax",30.4
"Wamangu",1,1973,"tavg",26.1
"Wamangu",1,1973,"ppt",194.4
"Wamangu",2,1973,"tmin",22.1
"Wamangu",2,1973,"tmax",30.4
"Wamangu",2,1973,"tavg",26.25
"Wamangu",2,1973,"ppt",173.9
"Wamangu",3,1973,"tmin",21.6
"Wamangu",3,1973,"tmax",30.1
"Wamangu",3,1973,"tavg",25.85
"Wamangu",3,1973,"ppt",256.5
"Wamangu",4,1973,"tmin",21.5
"Wamangu",4,1973,"tmax",30.8
"Wamangu",4,1973,"tavg",26.15
"Wamangu",4,1973,"ppt",178.6
"Wamangu",5,1973,"tmin",21.6
"Wamangu",5,1973,"tmax",31.3
"Wamangu",5,1973,"tavg",26.45
"Wamangu",5,1973,"ppt",155.8
"Wamangu",6,1973,"tmin",21.4
